,year,state,name,enrollment,total_revenue,federal_revenue,state_revenue,local_revenue,expenditure,current_spending_instruction,current_spending,other_spending,total_capital,score,test_subject,grade
2185,2011,Florida,ST LUCIE COUNTY SCHOOL DISTRICT,39259.0,389942.0,67562.0,150508.0,171872.0,405478.0,203887.0,123277.0,19465.0,42845.0,224.528585389604,Reading,4
2186,2011,Florida,ST LUCIE COUNTY SCHOOL DISTRICT,39259.0,389942.0,67562.0,150508.0,171872.0,405478.0,203887.0,123277.0,19465.0,42845.0,262.121374840411,Reading,8
2187,2011,Florida,VOLUSIA COUNTY SCHOOL DISTRICT,61559.0,608890.0,104082.0,210594.0,294214.0,606167.0,311922.0,187150.0,27283.0,55884.0,239.826451038787,Mathematics,4
2188,2011,Florida,VOLUSIA COUNTY SCHOOL DISTRICT,61559.0,608890.0,104082.0,210594.0,294214.0,606167.0,311922.0,187150.0,27283.0,55884.0,277.837035214102,Mathematics,8
2189,2011,Florida,VOLUSIA COUNTY SCHOOL DISTRICT,61559.0,608890.0,104082.0,210594.0,294214.0,606167.0,311922.0,187150.0,27283.0,55884.0,224.528585389604,Reading,4
2190,2011,Florida,VOLUSIA COUNTY SCHOOL DISTRICT,61559.0,608890.0,104082.0,210594.0,294214.0,606167.0,311922.0,187150.0,27283.0,55884.0,262.121374840411,Reading,8
2191,2011,Georgia,ATLANTA PUBLIC SCHOOLS,49796.0,757348.0,103765.0,135631.0,517952.0,899109.0,326985.0,370214.0,23988.0,177036.0,238.366542086539,Mathematics,4
2192,2011,Georgia,ATLANTA PUBLIC SCHOOLS,49796.0,757348.0,103765.0,135631.0,517952.0,899109.0,326985.0,370214.0,23988.0,177036.0,278.483619188656,Mathematics,8
2193,2011,Georgia,ATLANTA PUBLIC SCHOOLS,49796.0,757348.0,103765.0,135631.0,517952.0,899109.0,326985.0,370214.0,23988.0,177036.0,220.810720110917,Reading,4
2194,2011,Georgia,ATLANTA PUBLIC SCHOOLS,49796.0,757348.0,103765.0,135631.0,517952.0,899109.0,326985.0,370214.0,23988.0,177036.0,262.358643383963,Reading,8
2195,2011,Georgia,BIBB CO SCH DIST,24961.0,284794.0,55767.0,108639.0,120388.0,245894.0,141034.0,79971.0,13477.0,9688.0,238.366542086539,Mathematics,4
2196,2011,Georgia,BIBB CO SCH DIST,24961.0,284794.0,55767.0,108639.0,120388.0,245894.0,141034.0,79971.0,13477.0,9688.0,278.483619188656,Mathematics,8
2197,2011,Georgia,BIBB CO SCH DIST,24961.0,284794.0,55767.0,108639.0,120388.0,245894.0,141034.0,79971.0,13477.0,9688.0,220.810720110917,Reading,4
2198,2011,Georgia,BIBB CO SCH DIST,24961.0,284794.0,55767.0,108639.0,120388.0,245894.0,141034.0,79971.0,13477.0,9688.0,262.358643383963,Reading,8
2199,2011,Georgia,CHATHAM CNTY SCHOOL DIST,35246.0,415131.0,51387.0,133601.0,230143.0,390654.0,223599.0,102236.0,15098.0,46030.0,238.366542086539,Mathematics,4
2200,2011,Georgia,CHATHAM CNTY SCHOOL DIST,35246.0,415131.0,51387.0,133601.0,230143.0,390654.0,223599.0,102236.0,15098.0,46030.0,278.483619188656,Mathematics,8
2201,2011,Georgia,CHATHAM CNTY SCHOOL DIST,35246.0,415131.0,51387.0,133601.0,230143.0,390654.0,223599.0,102236.0,15098.0,46030.0,220.810720110917,Reading,4
2202,2011,Georgia,CHATHAM CNTY SCHOOL DIST,35246.0,415131.0,51387.0,133601.0,230143.0,390654.0,223599.0,102236.0,15098.0,46030.0,262.358643383963,Reading,8
2203,2011,Georgia,CLAYTON CO SCH DIST,50366.0,500420.0,64312.0,227072.0,209036.0,453120.0,273406.0,131108.0,30328.0,18278.0,238.366542086539,Mathematics,4
2204,2011,Georgia,CLAYTON CO SCH DIST,50366.0,500420.0,64312.0,227072.0,209036.0,453120.0,273406.0,131108.0,30328.0,18278.0,278.483619188656,Mathematics,8
2205,2011,Georgia,CLAYTON CO SCH DIST,50366.0,500420.0,64312.0,227072.0,209036.0,453120.0,273406.0,131108.0,30328.0,18278.0,220.810720110917,Reading,4
2206,2011,Georgia,CLAYTON CO SCH DIST,50366.0,500420.0,64312.0,227072.0,209036.0,453120.0,273406.0,131108.0,30328.0,18278.0,262.358643383963,Reading,8
2207,2011,Georgia,COBB CO SCH DISTRICT,107315.0,1124647.0,107963.0,409898.0,606786.0,1088349.0,658100.0,256106.0,52342.0,121708.0,238.366542086539,Mathematics,4
2208,2011,Georgia,COBB CO SCH DISTRICT,107315.0,1124647.0,107963.0,409898.0,606786.0,1088349.0,658100.0,256106.0,52342.0,121708.0,278.483619188656,Mathematics,8
2209,2011,Georgia,COBB CO SCH DISTRICT,107315.0,1124647.0,107963.0,409898.0,606786.0,1088349.0,658100.0,256106.0,52342.0,121708.0,220.810720110917,Reading,4
2210,2011,Georgia,COBB CO SCH DISTRICT,107315.0,1124647.0,107963.0,409898.0,606786.0,1088349.0,658100.0,256106.0,52342.0,121708.0,262.358643383963,Reading,8
2211,2011,Georgia,DEKALB CO SCH DIST,98115.0,1126337.0,136572.0,375688.0,614077.0,1114201.0,611672.0,319725.0,52851.0,116874.0,238.366542086539,Mathematics,4
2212,2011,Georgia,DEKALB CO SCH DIST,98115.0,1126337.0,136572.0,375688.0,614077.0,1114201.0,611672.0,319725.0,52851.0,116874.0,278.483619188656,Mathematics,8
2213,2011,Georgia,DEKALB CO SCH DIST,98115.0,1126337.0,136572.0,375688.0,614077.0,1114201.0,611672.0,319725.0,52851.0,116874.0,220.810720110917,Reading,4
2214,2011,Georgia,DEKALB CO SCH DIST,98115.0,1126337.0,136572.0,375688.0,614077.0,1114201.0,611672.0,319725.0,52851.0,116874.0,262.358643383963,Reading,8
2215,2011,Georgia,FULTON CO SCHOOL DIST,91864.0,1118648.0,93481.0,311031.0,714136.0,962867.0,553631.0,280013.0,36557.0,81433.0,238.366542086539,Mathematics,4
2216,2011,Georgia,FULTON CO SCHOOL DIST,91864.0,1118648.0,93481.0,311031.0,714136.0,962867.0,553631.0,280013.0,36557.0,81433.0,278.483619188656,Mathematics,8
2217,2011,Georgia,FULTON CO SCHOOL DIST,91864.0,1118648.0,93481.0,311031.0,714136.0,962867.0,553631.0,280013.0,36557.0,81433.0,220.810720110917,Reading,4
2218,2011,Georgia,FULTON CO SCHOOL DIST,91864.0,1118648.0,93481.0,311031.0,714136.0,962867.0,553631.0,280013.0,36557.0,81433.0,262.358643383963,Reading,8
2219,2011,Georgia,GWINNETT CO SCH DIST,160744.0,1663059.0,165617.0,722027.0,775415.0,1622360.0,915311.0,488595.0,83211.0,76814.0,238.366542086539,Mathematics,4
2220,2011,Georgia,GWINNETT CO SCH DIST,160744.0,1663059.0,165617.0,722027.0,775415.0,1622360.0,915311.0,488595.0,83211.0,76814.0,278.483619188656,Mathematics,8
2221,2011,Georgia,GWINNETT CO SCH DIST,160744.0,1663059.0,165617.0,722027.0,775415.0,1622360.0,915311.0,488595.0,83211.0,76814.0,220.810720110917,Reading,4
2222,2011,Georgia,GWINNETT CO SCH DIST,160744.0,1663059.0,165617.0,722027.0,775415.0,1622360.0,915311.0,488595.0,83211.0,76814.0,262.358643383963,Reading,8
2223,2011,Georgia,MUSCOGEE CO SCH DIST,32288.0,377047.0,60484.0,171498.0,145065.0,350389.0,190608.0,104697.0,18456.0,34515.0,238.366542086539,Mathematics,4
2224,2011,Georgia,MUSCOGEE CO SCH DIST,32288.0,377047.0,60484.0,171498.0,145065.0,350389.0,190608.0,104697.0,18456.0,34515.0,278.483619188656,Mathematics,8
2225,2011,Georgia,MUSCOGEE CO SCH DIST,32288.0,377047.0,60484.0,171498.0,145065.0,350389.0,190608.0,104697.0,18456.0,34515.0,220.810720110917,Reading,4
2226,2011,Georgia,MUSCOGEE CO SCH DIST,32288.0,377047.0,60484.0,171498.0,145065.0,350389.0,190608.0,104697.0,18456.0,34515.0,262.358643383963,Reading,8
2227,2011,Georgia,RICHMOND CO SCH DIST,32322.0,347592.0,62098.0,158707.0,126787.0,348488.0,185976.0,100517.0,16540.0,41702.0,238.366542086539,Mathematics,4
2228,2011,Georgia,RICHMOND CO SCH DIST,32322.0,347592.0,62098.0,158707.0,126787.0,348488.0,185976.0,100517.0,16540.0,41702.0,278.483619188656,Mathematics,8
2229,2011,Georgia,RICHMOND CO SCH DIST,32322.0,347592.0,62098.0,158707.0,126787.0,348488.0,185976.0,100517.0,16540.0,41702.0,220.810720110917,Reading,4
2230,2011,Georgia,RICHMOND CO SCH DIST,32322.0,347592.0,62098.0,158707.0,126787.0,348488.0,185976.0,100517.0,16540.0,41702.0,262.358643383963,Reading,8
2231,2011,Hawaii,HAWAII PUBLIC SCHOOLS,179601.0,2499513.0,347363.0,2088870.0,63280.0,2259104.0,1253534.0,786284.0,133810.0,85476.0,238.82192776062,Mathematics,4
2232,2011,Hawaii,HAWAII PUBLIC SCHOOLS,179601.0,2499513.0,347363.0,2088870.0,63280.0,2259104.0,1253534.0,786284.0,133810.0,85476.0,277.836211052583,Mathematics,8
2233,2011,Hawaii,HAWAII PUBLIC SCHOOLS,179601.0,2499513.0,347363.0,2088870.0,63280.0,2259104.0,1253534.0,786284.0,133810.0,85476.0,213.61457117423,Reading,4
2234,2011,Hawaii,HAWAII PUBLIC SCHOOLS,179601.0,2499513.0,347363.0,2088870.0,63280.0,2259104.0,1253534.0,786284.0,133810.0,85476.0,257.188010446519,Reading,8
2235,2011,Illinois,CITY OF CHICAGO SCHOOL DISTRICT 299,405644.0,5661444.0,1118967.0,2230231.0,2312246.0,5723310.0,2964985.0,1679809.0,260308.0,568233.0,238.836878932328,Mathematics,4
2236,2011,Illinois,CITY OF CHICAGO SCHOOL DISTRICT 299,405644.0,5661444.0,1118967.0,2230231.0,2312246.0,5723310.0,2964985.0,1679809.0,260308.0,568233.0,283.228134687939,Mathematics,8
2237,2011,Illinois,CITY OF CHICAGO SCHOOL DISTRICT 299,405644.0,5661444.0,1118967.0,2230231.0,2312246.0,5723310.0,2964985.0,1679809.0,260308.0,568233.0,219.35749825998798,Reading,4
2238,2011,Illinois,CITY OF CHICAGO SCHOOL DISTRICT 299,405644.0,5661444.0,1118967.0,2230231.0,2312246.0,5723310.0,2964985.0,1679809.0,260308.0,568233.0,265.643729382276,Reading,8
2239,2011,Indiana,INDIANAPOLIS PUBLIC SCHOOLS,33079.0,526156.0,75821.0,338008.0,112327.0,565152.0,251854.0,187540.0,26222.0,57250.0,243.836875966553,Mathematics,4
2240,2011,Indiana,INDIANAPOLIS PUBLIC SCHOOLS,33079.0,526156.0,75821.0,338008.0,112327.0,565152.0,251854.0,187540.0,26222.0,57250.0,285.00291608665003,Mathematics,8
2241,2011,Indiana,INDIANAPOLIS PUBLIC SCHOOLS,33079.0,526156.0,75821.0,338008.0,112327.0,565152.0,251854.0,187540.0,26222.0,57250.0,220.731342685885,Reading,4
2242,2011,Indiana,INDIANAPOLIS PUBLIC SCHOOLS,33079.0,526156.0,75821.0,338008.0,112327.0,565152.0,251854.0,187540.0,26222.0,57250.0,264.729844537772,Reading,8
2243,2011,Iowa,DES MOINES INDEPENDENT COMMUNITY SCHOOL DISTRICT,33091.0,413715.0,58496.0,193569.0,161650.0,404544.0,217701.0,102116.0,17174.0,52481.0,242.60487294847198,Mathematics,4
2244,2011,Iowa,DES MOINES INDEPENDENT COMMUNITY SCHOOL DISTRICT,33091.0,413715.0,58496.0,193569.0,161650.0,404544.0,217701.0,102116.0,17174.0,52481.0,284.92083605870397,Mathematics,8
2245,2011,Iowa,DES MOINES INDEPENDENT COMMUNITY SCHOOL DISTRICT,33091.0,413715.0,58496.0,193569.0,161650.0,404544.0,217701.0,102116.0,17174.0,52481.0,220.70744695489498,Reading,4
2246,2011,Iowa,DES MOINES INDEPENDENT COMMUNITY SCHOOL DISTRICT,33091.0,413715.0,58496.0,193569.0,161650.0,404544.0,217701.0,102116.0,17174.0,52481.0,264.55452746182596,Reading,8
2247,2011,Kansas,WICHITA UNIFIED SCHOOL DISTRICT 259,49329.0,586367.0,98180.0,326792.0,161395.0,723975.0,289113.0,205048.0,19970.0,185327.0,246.25533479144298,Mathematics,4
2248,2011,Kansas,WICHITA UNIFIED SCHOOL DISTRICT 259,49329.0,586367.0,98180.0,326792.0,161395.0,723975.0,289113.0,205048.0,19970.0,185327.0,289.61928267473996,Mathematics,8
2249,2011,Kansas,WICHITA UNIFIED SCHOOL DISTRICT 259,49329.0,586367.0,98180.0,326792.0,161395.0,723975.0,289113.0,205048.0,19970.0,185327.0,223.565091158237,Reading,4
2250,2011,Kansas,WICHITA UNIFIED SCHOOL DISTRICT 259,49329.0,586367.0,98180.0,326792.0,161395.0,723975.0,289113.0,205048.0,19970.0,185327.0,267.336395789343,Reading,8
2251,2011,Kentucky,FAYETTE CO SCH DIST,37819.0,437407.0,59693.0,152768.0,224946.0,474095.0,236186.0,138087.0,20771.0,68320.0,240.83070024317,Mathematics,4
2252,2011,Kentucky,FAYETTE CO SCH DIST,37819.0,437407.0,59693.0,152768.0,224946.0,474095.0,236186.0,138087.0,20771.0,68320.0,281.608809706829,Mathematics,8
2253,2011,Kentucky,FAYETTE CO SCH DIST,37819.0,437407.0,59693.0,152768.0,224946.0,474095.0,236186.0,138087.0,20771.0,68320.0,225.13506287332996,Reading,4
2254,2011,Kentucky,FAYETTE CO SCH DIST,37819.0,437407.0,59693.0,152768.0,224946.0,474095.0,236186.0,138087.0,20771.0,68320.0,268.833963566714,Reading,8
2255,2011,Kentucky,JEFFERSON CO SCHOOL DISTRICT,97331.0,1204917.0,201021.0,453116.0,550780.0,1174757.0,567979.0,453494.0,57240.0,77789.0,240.83070024317,Mathematics,4
2256,2011,Kentucky,JEFFERSON CO SCHOOL DISTRICT,97331.0,1204917.0,201021.0,453116.0,550780.0,1174757.0,567979.0,453494.0,57240.0,77789.0,281.608809706829,Mathematics,8
2257,2011,Kentucky,JEFFERSON CO SCHOOL DISTRICT,97331.0,1204917.0,201021.0,453116.0,550780.0,1174757.0,567979.0,453494.0,57240.0,77789.0,225.13506287332996,Reading,4
2258,2011,Kentucky,JEFFERSON CO SCHOOL DISTRICT,97331.0,1204917.0,201021.0,453116.0,550780.0,1174757.0,567979.0,453494.0,57240.0,77789.0,268.833963566714,Reading,8
2259,2011,Louisiana,CADDO PARISH SCHOOL DISTRICT,41894.0,487940.0,77995.0,206617.0,203328.0,491104.0,265217.0,165574.0,23628.0,29285.0,230.778869270132,Mathematics,4
2260,2011,Louisiana,CADDO PARISH SCHOOL DISTRICT,41894.0,487940.0,77995.0,206617.0,203328.0,491104.0,265217.0,165574.0,23628.0,29285.0,272.843333892634,Mathematics,8
2261,2011,Louisiana,CADDO PARISH SCHOOL DISTRICT,41894.0,487940.0,77995.0,206617.0,203328.0,491104.0,265217.0,165574.0,23628.0,29285.0,210.410726308503,Reading,4
2262,2011,Louisiana,CADDO PARISH SCHOOL DISTRICT,41894.0,487940.0,77995.0,206617.0,203328.0,491104.0,265217.0,165574.0,23628.0,29285.0,254.68834784390498,Reading,8
2263,2011,Louisiana,CALCASIEU PARISH SCHOOL DISTRICT,33063.0,347421.0,54007.0,148278.0,145136.0,349827.0,180928.0,117436.0,13846.0,28381.0,230.778869270132,Mathematics,4
2264,2011,Louisiana,CALCASIEU PARISH SCHOOL DISTRICT,33063.0,347421.0,54007.0,148278.0,145136.0,349827.0,180928.0,117436.0,13846.0,28381.0,272.843333892634,Mathematics,8
2265,2011,Louisiana,CALCASIEU PARISH SCHOOL DISTRICT,33063.0,347421.0,54007.0,148278.0,145136.0,349827.0,180928.0,117436.0,13846.0,28381.0,210.410726308503,Reading,4
2266,2011,Louisiana,CALCASIEU PARISH SCHOOL DISTRICT,33063.0,347421.0,54007.0,148278.0,145136.0,349827.0,180928.0,117436.0,13846.0,28381.0,254.68834784390498,Reading,8
2267,2011,Louisiana,EAST BATON ROUGE SCHOOL DISTRICT,42723.0,565970.0,104436.0,166354.0,295180.0,624259.0,314164.0,198351.0,27229.0,71755.0,230.778869270132,Mathematics,4
2268,2011,Louisiana,EAST BATON ROUGE SCHOOL DISTRICT,42723.0,565970.0,104436.0,166354.0,295180.0,624259.0,314164.0,198351.0,27229.0,71755.0,272.843333892634,Mathematics,8
2269,2011,Louisiana,EAST BATON ROUGE SCHOOL DISTRICT,42723.0,565970.0,104436.0,166354.0,295180.0,624259.0,314164.0,198351.0,27229.0,71755.0,210.410726308503,Reading,4
2270,2011,Louisiana,EAST BATON ROUGE SCHOOL DISTRICT,42723.0,565970.0,104436.0,166354.0,295180.0,624259.0,314164.0,198351.0,27229.0,71755.0,254.68834784390498,Reading,8
2271,2011,Louisiana,JEFFERSON PARISH SCHOOL DISTRICT,45230.0,576039.0,125960.0,174346.0,275733.0,583007.0,293286.0,197879.0,24474.0,60285.0,230.778869270132,Mathematics,4
2272,2011,Louisiana,JEFFERSON PARISH SCHOOL DISTRICT,45230.0,576039.0,125960.0,174346.0,275733.0,583007.0,293286.0,197879.0,24474.0,60285.0,272.843333892634,Mathematics,8
2273,2011,Louisiana,JEFFERSON PARISH SCHOOL DISTRICT,45230.0,576039.0,125960.0,174346.0,275733.0,583007.0,293286.0,197879.0,24474.0,60285.0,210.410726308503,Reading,4
2274,2011,Louisiana,JEFFERSON PARISH SCHOOL DISTRICT,45230.0,576039.0,125960.0,174346.0,275733.0,583007.0,293286.0,197879.0,24474.0,60285.0,254.68834784390498,Reading,8
2275,2011,Louisiana,LAFAYETTE SCHOOL BOARD,30218.0,328765.0,51849.0,119529.0,157387.0,316869.0,190356.0,98506.0,15190.0,10033.0,230.778869270132,Mathematics,4
2276,2011,Louisiana,LAFAYETTE SCHOOL BOARD,30218.0,328765.0,51849.0,119529.0,157387.0,316869.0,190356.0,98506.0,15190.0,10033.0,272.843333892634,Mathematics,8
2277,2011,Louisiana,LAFAYETTE SCHOOL BOARD,30218.0,328765.0,51849.0,119529.0,157387.0,316869.0,190356.0,98506.0,15190.0,10033.0,210.410726308503,Reading,4
2278,2011,Louisiana,LAFAYETTE SCHOOL BOARD,30218.0,328765.0,51849.0,119529.0,157387.0,316869.0,190356.0,98506.0,15190.0,10033.0,254.68834784390498,Reading,8
2279,2011,Louisiana,ORLEANS PARISH SCHOOL DISTRICT,10493.0,325699.0,55291.0,44922.0,225486.0,308796.0,73639.0,73156.0,5444.0,30276.0,230.778869270132,Mathematics,4
2280,2011,Louisiana,ORLEANS PARISH SCHOOL DISTRICT,10493.0,325699.0,55291.0,44922.0,225486.0,308796.0,73639.0,73156.0,5444.0,30276.0,272.843333892634,Mathematics,8
2281,2011,Louisiana,ORLEANS PARISH SCHOOL DISTRICT,10493.0,325699.0,55291.0,44922.0,225486.0,308796.0,73639.0,73156.0,5444.0,30276.0,210.410726308503,Reading,4
2282,2011,Louisiana,ORLEANS PARISH SCHOOL DISTRICT,10493.0,325699.0,55291.0,44922.0,225486.0,308796.0,73639.0,73156.0,5444.0,30276.0,254.68834784390498,Reading,8
2283,2011,Louisiana,RECOVERY SCHOOL DISTRICT,9234.0,216987.0,117264.0,54175.0,45548.0,221969.0,60891.0,90883.0,7247.0,62948.0,230.778869270132,Mathematics,4
2284,2011,Louisiana,RECOVERY SCHOOL DISTRICT,9234.0,216987.0,117264.0,54175.0,45548.0,221969.0,60891.0,90883.0,7247.0,62948.0,272.843333892634,Mathematics,8
2285,2011,Louisiana,RECOVERY SCHOOL DISTRICT,9234.0,216987.0,117264.0,54175.0,45548.0,221969.0,60891.0,90883.0,7247.0,62948.0,210.410726308503,Reading,4
2286,2011,Louisiana,RECOVERY SCHOOL DISTRICT,9234.0,216987.0,117264.0,54175.0,45548.0,221969.0,60891.0,90883.0,7247.0,62948.0,254.68834784390498,Reading,8
2287,2011,Louisiana,ST BERNARD PARISH SCHOOL DISTRICT,5916.0,130199.0,67704.0,28780.0,33715.0,133602.0,45790.0,26279.0,4077.0,56765.0,230.778869270132,Mathematics,4
2288,2011,Louisiana,ST BERNARD PARISH SCHOOL DISTRICT,5916.0,130199.0,67704.0,28780.0,33715.0,133602.0,45790.0,26279.0,4077.0,56765.0,272.843333892634,Mathematics,8
2289,2011,Louisiana,ST BERNARD PARISH SCHOOL DISTRICT,5916.0,130199.0,67704.0,28780.0,33715.0,133602.0,45790.0,26279.0,4077.0,56765.0,210.410726308503,Reading,4
2290,2011,Louisiana,ST BERNARD PARISH SCHOOL DISTRICT,5916.0,130199.0,67704.0,28780.0,33715.0,133602.0,45790.0,26279.0,4077.0,56765.0,254.68834784390498,Reading,8
2291,2011,Louisiana,ST TAMMANY PARISH SCHOOL DISTRICT,36651.0,445686.0,51855.0,203578.0,190253.0,490715.0,251024.0,142860.0,21733.0,64407.0,230.778869270132,Mathematics,4
2292,2011,Louisiana,ST TAMMANY PARISH SCHOOL DISTRICT,36651.0,445686.0,51855.0,203578.0,190253.0,490715.0,251024.0,142860.0,21733.0,64407.0,272.843333892634,Mathematics,8
2293,2011,Louisiana,ST TAMMANY PARISH SCHOOL DISTRICT,36651.0,445686.0,51855.0,203578.0,190253.0,490715.0,251024.0,142860.0,21733.0,64407.0,210.410726308503,Reading,4
2294,2011,Louisiana,ST TAMMANY PARISH SCHOOL DISTRICT,36651.0,445686.0,51855.0,203578.0,190253.0,490715.0,251024.0,142860.0,21733.0,64407.0,254.68834784390498,Reading,8
2295,2011,Maryland,ANNE ARUNDEL CO SCHS,75481.0,1102787.0,78339.0,360457.0,663991.0,1145368.0,616571.0,329611.0,36876.0,125216.0,247.106555813795,Mathematics,4
2296,2011,Maryland,ANNE ARUNDEL CO SCHS,75481.0,1102787.0,78339.0,360457.0,663991.0,1145368.0,616571.0,329611.0,36876.0,125216.0,287.997802255227,Mathematics,8
2297,2011,Maryland,ANNE ARUNDEL CO SCHS,75481.0,1102787.0,78339.0,360457.0,663991.0,1145368.0,616571.0,329611.0,36876.0,125216.0,230.78284121169602,Reading,4
2298,2011,Maryland,ANNE ARUNDEL CO SCHS,75481.0,1102787.0,78339.0,360457.0,663991.0,1145368.0,616571.0,329611.0,36876.0,125216.0,271.222896649808,Reading,8
2299,2011,Maryland,BALTIMORE CITY SCHOOLS,83800.0,1441019.0,279303.0,892935.0,268781.0,1452189.0,755350.0,503368.0,38908.0,84383.0,247.106555813795,Mathematics,4
2300,2011,Maryland,BALTIMORE CITY SCHOOLS,83800.0,1441019.0,279303.0,892935.0,268781.0,1452189.0,755350.0,503368.0,38908.0,84383.0,287.997802255227,Mathematics,8
2301,2011,Maryland,BALTIMORE CITY SCHOOLS,83800.0,1441019.0,279303.0,892935.0,268781.0,1452189.0,755350.0,503368.0,38908.0,84383.0,230.78284121169602,Reading,4
2302,2011,Maryland,BALTIMORE CITY SCHOOLS,83800.0,1441019.0,279303.0,892935.0,268781.0,1452189.0,755350.0,503368.0,38908.0,84383.0,271.222896649808,Reading,8
2303,2011,Maryland,BALTIMORE COUNTY SCHOOLS,104160.0,1555549.0,138275.0,609619.0,807655.0,1537580.0,839877.0,487351.0,53329.0,108662.0,247.106555813795,Mathematics,4
2304,2011,Maryland,BALTIMORE COUNTY SCHOOLS,104160.0,1555549.0,138275.0,609619.0,807655.0,1537580.0,839877.0,487351.0,53329.0,108662.0,287.997802255227,Mathematics,8
2305,2011,Maryland,BALTIMORE COUNTY SCHOOLS,104160.0,1555549.0,138275.0,609619.0,807655.0,1537580.0,839877.0,487351.0,53329.0,108662.0,230.78284121169602,Reading,4
2306,2011,Maryland,BALTIMORE COUNTY SCHOOLS,104160.0,1555549.0,138275.0,609619.0,807655.0,1537580.0,839877.0,487351.0,53329.0,108662.0,271.222896649808,Reading,8
2307,2011,Maryland,MONTGOMERY COUNTY SCHOOLS,144023.0,2687215.0,165503.0,666593.0,1855119.0,2496790.0,1411717.0,730904.0,80475.0,197061.0,247.106555813795,Mathematics,4
2308,2011,Maryland,MONTGOMERY COUNTY SCHOOLS,144023.0,2687215.0,165503.0,666593.0,1855119.0,2496790.0,1411717.0,730904.0,80475.0,197061.0,287.997802255227,Mathematics,8
2309,2011,Maryland,MONTGOMERY COUNTY SCHOOLS,144023.0,2687215.0,165503.0,666593.0,1855119.0,2496790.0,1411717.0,730904.0,80475.0,197061.0,230.78284121169602,Reading,4
2310,2011,Maryland,MONTGOMERY COUNTY SCHOOLS,144023.0,2687215.0,165503.0,666593.0,1855119.0,2496790.0,1411717.0,730904.0,80475.0,197061.0,271.222896649808,Reading,8
2311,2011,Maryland,PRINCE GEORGES CO SCHS,126671.0,1910110.0,246936.0,927357.0,735817.0,1976560.0,1012380.0,655602.0,79465.0,159354.0,247.106555813795,Mathematics,4
2312,2011,Maryland,PRINCE GEORGES CO SCHS,126671.0,1910110.0,246936.0,927357.0,735817.0,1976560.0,1012380.0,655602.0,79465.0,159354.0,287.997802255227,Mathematics,8
2313,2011,Maryland,PRINCE GEORGES CO SCHS,126671.0,1910110.0,246936.0,927357.0,735817.0,1976560.0,1012380.0,655602.0,79465.0,159354.0,230.78284121169602,Reading,4
2314,2011,Maryland,PRINCE GEORGES CO SCHS,126671.0,1910110.0,246936.0,927357.0,735817.0,1976560.0,1012380.0,655602.0,79465.0,159354.0,271.222896649808,Reading,8
2315,2011,Massachusetts,BOSTON CITY SCH,56037.0,1250911.0,151199.0,325583.0,774129.0,1225600.0,704660.0,421449.0,47828.0,34954.0,253.39645576405,Mathematics,4
2316,2011,Massachusetts,BOSTON CITY SCH,56037.0,1250911.0,151199.0,325583.0,774129.0,1225600.0,704660.0,421449.0,47828.0,34954.0,298.512431105164,Mathematics,8
2317,2011,Massachusetts,BOSTON CITY SCH,56037.0,1250911.0,151199.0,325583.0,774129.0,1225600.0,704660.0,421449.0,47828.0,34954.0,236.773866580369,Reading,4
2318,2011,Massachusetts,BOSTON CITY SCH,56037.0,1250911.0,151199.0,325583.0,774129.0,1225600.0,704660.0,421449.0,47828.0,34954.0,275.36851762846,Reading,8
2319,2011,Massachusetts,SPRINGFIELD CITY SCH,25213.0,479069.0,80982.0,340687.0,57400.0,514147.0,280451.0,145240.0,15072.0,56845.0,253.39645576405,Mathematics,4
2320,2011,Massachusetts,SPRINGFIELD CITY SCH,25213.0,479069.0,80982.0,340687.0,57400.0,514147.0,280451.0,145240.0,15072.0,56845.0,298.512431105164,Mathematics,8
2321,2011,Massachusetts,SPRINGFIELD CITY SCH,25213.0,479069.0,80982.0,340687.0,57400.0,514147.0,280451.0,145240.0,15072.0,56845.0,236.773866580369,Reading,4
2322,2011,Massachusetts,SPRINGFIELD CITY SCH,25213.0,479069.0,80982.0,340687.0,57400.0,514147.0,280451.0,145240.0,15072.0,56845.0,275.36851762846,Reading,8
2323,2011,Massachusetts,WORCESTER PUBLIC SCHOOLS,24192.0,409239.0,58977.0,240987.0,109275.0,422548.0,252837.0,106274.0,14242.0,28843.0,253.39645576405,Mathematics,4
2324,2011,Massachusetts,WORCESTER PUBLIC SCHOOLS,24192.0,409239.0,58977.0,240987.0,109275.0,422548.0,252837.0,106274.0,14242.0,28843.0,298.512431105164,Mathematics,8
2325,2011,Massachusetts,WORCESTER PUBLIC SCHOOLS,24192.0,409239.0,58977.0,240987.0,109275.0,422548.0,252837.0,106274.0,14242.0,28843.0,236.773866580369,Reading,4
2326,2011,Massachusetts,WORCESTER PUBLIC SCHOOLS,24192.0,409239.0,58977.0,240987.0,109275.0,422548.0,252837.0,106274.0,14242.0,28843.0,275.36851762846,Reading,8
2327,2011,Michigan,DETROIT PUBLIC SCHOOL DISTRICT,77757.0,1250847.0,451471.0,561782.0,237594.0,1441082.0,557814.0,453916.0,42140.0,255458.0,236.40221370650698,Mathematics,4
2328,2011,Michigan,DETROIT PUBLIC SCHOOL DISTRICT,77757.0,1250847.0,451471.0,561782.0,237594.0,1441082.0,557814.0,453916.0,42140.0,255458.0,280.176517968298,Mathematics,8
